index,date,humidity,,,,,,,,,,,,,,
2043,6/8/2019,65.9,,,,,,,,,,,,,,
2044,7/8/2019,73,,,,,,,,,,,,,,
2045,8/8/2019,78,,,,,,,,,,,,,,
2046,9/8/2019,77.2,,,,,,,,,,,,,,
2047,10/8/2019,83.3,,,,,,,,,,,,,,
2048,11/8/2019,81.6,,,,,,,,,,,,,,
2049,12/8/2019,76.6,,,,,,,,,,,,,,
2050,13/8/2019,73.3,,,,,,,,,,,,,,
2051,14/8/2019,71.1,,,,,,,,,,,,,,
2052,15/8/2019,66.7,,,,,,,,,,,,,,
2053,16/8/2019,72.4,,,,,,,,,,,,,,
2054,17/8/2019,77.6,,,,,,,,,,,,,,
2055,18/8/2019,78.8,,,,,,,,,,,,,,
2056,19/8/2019,71.7,,,,,,,,,,,,,,
2057,20/8/2019,68.8,,,,,,,,,,,,,,
2058,21/8/2019,73.3,,,,,,,,,,,,,,
2059,22/8/2019,67.7,,,,,,,,,,,,,,
2060,23/8/2019,71.8,,,,,,,,,,,,,,
2061,24/8/2019,67.9,,,,,,,,,,,,,,
2062,25/8/2019,73.6,,,,,,,,,,,,,,
2063,26/8/2019,88.1,,,,,,,,,,,,,,
2064,27/8/2019,87,,,,,,,,,,,,,,
2065,28/8/2019,82,,,,,,,,,,,,,,
2066,29/8/2019,81.1,,,,,,,,,,,,,,
2067,30/8/2019,75.9,,,,,,,,,,,,,,
2068,31/8/2019,76.3,,,,,,,,,,,,,,
2069,1/9/2019,82,,,,,,,,,,,,,,
2070,2/9/2019,80.5,,,,,,,,,,,,,,
2071,3/9/2019,78.3,,,,,,,,,,,,,,
2072,4/9/2019,82.7,,,,,,,,,,,,,,
2073,5/9/2019,78.3,,,,,,,,,,,,,,
2074,6/9/2019,81.1,,,,,,,,,,,,,,
2075,7/9/2019,82.2,,,,,,,,,,,,,,
2076,8/9/2019,78.2,,,,,,,,,,,,,,
2077,9/9/2019,78.1,,,,,,,,,,,,,,
2078,10/9/2019,72.5,,,,,,,,,,,,,,
2079,11/9/2019,67.6,,,,,,,,,,,,,,
2080,12/9/2019,63.1,,,,,,,,,,,,,,
2081,13/9/2019,73.8,,,,,,,,,,,,,,
2082,14/9/2019,74.1,,,,,,,,,,,,,,
2083,15/9/2019,82.6,,,,,,,,,,,,,,
2084,16/9/2019,71.4,,,,,,,,,,,,,,
2085,17/9/2019,64.8,,,,,,,,,,,,,,
2086,18/9/2019,64.1,,,,,,,,,,,,,,
2087,19/9/2019,69.6,,,,,,,,,,,,,,
2088,20/9/2019,77.6,,,,,,,,,,,,,,
2089,21/9/2019,82.1,,,,,,,,,,,,,,
2090,22/9/2019,84.5,,,,,,,,,,,,,,
2091,23/9/2019,81.3,,,,,,,,,,,,,,
2092,24/9/2019,84.8,,,,,,,,,,,,,,
2093,25/9/2019,79.3,,,,,,,,,,,,,,
2094,26/9/2019,78.7,,,,,,,,,,,,,,
2095,27/9/2019,83.5,,,,,,,,,,,,,,
2096,28/9/2019,83.1,,,,,,,,,,,,,,
2097,29/9/2019,82.2,,,,,,,,,,,,,,
2098,30/9/2019,81.7,,,,,,,,,,,,,,
2099,1/10/2019,74.1,,,,,,,,,,,,,,
2100,2/10/2019,80.5,,,,,,,,,,,,,,
2101,3/10/2019,73.5,,,,,,,,,,,,,,
2102,4/10/2019,74.9,,,,,,,,,,,,,,
2103,5/10/2019,83.1,,,,,,,,,,,,,,
2104,6/10/2019,91.1,,,,,,,,,,,,,,
2105,7/10/2019,83.9,,,,,,,,,,,,,,
2106,8/10/2019,88.8,,,,,,,,,,,,,,
2107,9/10/2019,78,,,,,,,,,,,,,,
2108,10/10/2019,74.3,,,,,,,,,,,,,,
2109,11/10/2019,77.5,,,,,,,,,,,,,,
2110,12/10/2019,82.5,,,,,,,,,,,,,,
2111,13/10/2019,73.5,,,,,,,,,,,,,,
2112,14/10/2019,71,,,,,,,,,,,,,,
2113,15/10/2019,68,,,,,,,,,,,,,,
2114,16/10/2019,78.7,,,,,,,,,,,,,,
2115,17/10/2019,79.1,,,,,,,,,,,,,,
2116,18/10/2019,84,,,,,,,,,,,,,,
2117,19/10/2019,83.2,,,,,,,,,,,,,,
2118,20/10/2019,85.4,,,,,,,,,,,,,,
2119,21/10/2019,84.6,,,,,,,,,,,,,,
2120,22/10/2019,83.8,,,,,,,,,,,,,,
2121,23/10/2019,85.7,,,,,,,,,,,,,,
2122,24/10/2019,90,,,,,,,,,,,,,,
2123,25/10/2019,85.2,,,,,,,,,,,,,,
2124,26/10/2019,70.8,,,,,,,,,,,,,,
2125,27/10/2019,70.6,,,,,,,,,,,,,,
2126,28/10/2019,63.4,,,,,,,,,,,,,,
2127,29/10/2019,60.5,,,,,,,,,,,,,,
2128,30/10/2019,63.7,,,,,,,,,,,,,,
2129,31/10/2019,71,,,,,,,,,,,,,,
2130,1/11/2019,66,,,,,,,,,,,,,,
2131,2/11/2019,63.8,,,,,,,,,,,,,,
2132,3/11/2019,65.4,,,,,,,,,,,,,,
2133,4/11/2019,76.6,,,,,,,,,,,,,,
2134,5/11/2019,75.3,,,,,,,,,,,,,,
2135,6/11/2019,75.7,,,,,,,,,,,,,,
2136,7/11/2019,75.4,,,,,,,,,,,,,,
2137,8/11/2019,72.9,,,,,,,,,,,,,,
2138,9/11/2019,75.1,,,,,,,,,,,,,,
2139,10/11/2019,77.8,,,,,,,,,,,,,,
2140,11/11/2019,77.7,,,,,,,,,,,,,,
2141,12/11/2019,79,,,,,,,,,,,,,,
2142,13/11/2019,84.4,,,,,,,,,,,,,,
2143,14/11/2019,70.5,,,,,,,,,,,,,,
2144,15/11/2019,74,,,,,,,,,,,,,,
2145,16/11/2019,63.9,,,,,,,,,,,,,,
2146,17/11/2019,66.2,,,,,,,,,,,,,,
2147,18/11/2019,70,,,,,,,,,,,,,,
2148,19/11/2019,74.9,,,,,,,,,,,,,,
2149,20/11/2019,62.5,,,,,,,,,,,,,,
2150,21/11/2019,63.1,,,,,,,,,,,,,,
2151,22/11/2019,60.5,,,,,,,,,,,,,,
2152,23/11/2019,63.4,,,,,,,,,,,,,,
2153,24/11/2019,74,,,,,,,,,,,,,,
2154,25/11/2019,82.6,,,,,,,,,,,,,,
2155,26/11/2019,76.1,,,,,,,,,,,,,,
2156,27/11/2019,77.2,,,,,,,,,,,,,,
2157,28/11/2019,77.7,,,,,,,,,,,,,,
2158,29/11/2019,69.7,,,,,,,,,,,,,,
2159,30/11/2019,76.1,,,,,,,,,,,,,,
2160,1/12/2019,69.2,,,,,,,,,,,,,,
2161,2/12/2019,69.6,,,,,,,,,,,,,,
2162,3/12/2019,77.4,,,,,,,,,,,,,,
2163,4/12/2019,75.7,,,,,,,,,,,,,,
2164,5/12/2019,76,,,,,,,,,,,,,,
2165,6/12/2019,76.7,,,,,,,,,,,,,,
2166,7/12/2019,72,,,,,,,,,,,,,,
2167,8/12/2019,62.4,,,,,,,,,,,,,,
2168,9/12/2019,69,,,,,,,,,,,,,,
2169,10/12/2019,71.7,,,,,,,,,,,,,,
2170,11/12/2019,73.7,,,,,,,,,,,,,,
2171,12/12/2019,67.4,,,,,,,,,,,,,,
2172,13/12/2019,65.2,,,,,,,,,,,,,,
2173,14/12/2019,62.8,,,,,,,,,,,,,,
2174,15/12/2019,66,,,,,,,,,,,,,,
2175,16/12/2019,69.7,,,,,,,,,,,,,,
2176,17/12/2019,79,,,,,,,,,,,,,,
2177,18/12/2019,83.9,,,,,,,,,,,,,,
2178,19/12/2019,71.8,,,,,,,,,,,,,,
2179,20/12/2019,71.6,,,,,,,,,,,,,,
2180,21/12/2019,74.9,,,,,,,,,,,,,,
2181,22/12/2019,75.6,,,,,,,,,,,,,,
2182,23/12/2019,76.5,,,,,,,,,,,,,,
2183,24/12/2019,79.1,,,,,,,,,,,,,,
2184,25/12/2019,81.1,,,,,,,,,,,,,,
2185,26/12/2019,84.1,,,,,,,,,,,,,,
2186,27/12/2019,78.2,,,,,,,,,,,,,,
2187,28/12/2019,78.4,,,,,,,,,,,,,,
2188,29/12/2019,83.8,,,,,,,,,,,,,,
2189,30/12/2019,84.2,,,,,,,,,,,,,,
2190,31/12/2019,85,,,,,,,,,,,,,,
2191,1/1/2020,76.6,,,,,,,,,,,,,,
2192,2/1/2020,73.8,,,,,,,,,,,,,,
2193,3/1/2020,79.1,,,,,,,,,,,,,,
2194,4/1/2020,79.2,,,,,,,,,,,,,,
2195,5/1/2020,80.8,,,,,,,,,,,,,,
2196,6/1/2020,84.5,,,,,,,,,,,,,,
2197,7/1/2020,82.3,,,,,,,,,,,,,,
2198,8/1/2020,81.3,,,,,,,,,,,,,,
2199,9/1/2020,84.5,,,,,,,,,,,,,,
2200,10/1/2020,84.1,,,,,,,,,,,,,,
2201,11/1/2020,82.3,,,,,,,,,,,,,,
2202,12/1/2020,83.5,,,,,,,,,,,,,,
2203,13/1/2020,88.9,,,,,,,,,,,,,,
2204,14/1/2020,82.2,,,,,,,,,,,,,,
2205,15/1/2020,83.8,,,,,,,,,,,,,,
2206,16/1/2020,81.2,,,,,,,,,,,,,,
2207,17/1/2020,79.6,,,,,,,,,,,,,,
2208,18/1/2020,87.3,,,,,,,,,,,,,,
2209,19/1/2020,83.3,,,,,,,,,,,,,,
2210,20/1/2020,71.9,,,,,,,,,,,,,,
2211,21/1/2020,80.2,,,,,,,,,,,,,,
2212,22/1/2020,76,,,,,,,,,,,,,,
2213,23/1/2020,81.8,,,,,,,,,,,,,,
2214,24/1/2020,84.2,,,,,,,,,,,,,,
2215,25/1/2020,74.7,,,,,,,,,,,,,,
2216,26/1/2020,73,,,,,,,,,,,,,,
2217,27/1/2020,70.5,,,,,,,,,,,,,,
2218,28/1/2020,79,,,,,,,,,,,,,,
2219,29/1/2020,78.1,,,,,,,,,,,,,,
2220,30/1/2020,79.4,,,,,,,,,,,,,,
2221,31/1/2020,81.6,,,,,,,,,,,,,,
2222,1/2/2020,80.6,,,,,,,,,,,,,,
2223,2/2/2020,87.3,,,,,,,,,,,,,,
2224,3/2/2020,75.2,,,,,,,,,,,,,,
2225,4/2/2020,74.5,,,,,,,,,,,,,,
2226,5/2/2020,74.3,,,,,,,,,,,,,,
2227,6/2/2020,69.2,,,,,,,,,,,,,,
2228,7/2/2020,75.8,,,,,,,,,,,,,,
2229,8/2/2020,83.2,,,,,,,,,,,,,,
2230,9/2/2020,73.4,,,,,,,,,,,,,,
2231,10/2/2020,69.8,,,,,,,,,,,,,,
2232,11/2/2020,86.2,,,,,,,,,,,,,,
2233,12/2/2020,80.2,,,,,,,,,,,,,,
2234,13/2/2020,75.7,,,,,,,,,,,,,,
2235,14/2/2020,72.6,,,,,,,,,,,,,,
2236,15/2/2020,77.6,,,,,,,,,,,,,,
2237,16/2/2020,77.3,,,,,,,,,,,,,,
2238,17/2/2020,81.3,,,,,,,,,,,,,,
2239,18/2/2020,82.8,,,,,,,,,,,,,,
2240,19/2/2020,76.2,,,,,,,,,,,,,,
2241,20/2/2020,74.7,,,,,,,,,,,,,,
2242,21/2/2020,77.8,,,,,,,,,,,,,,
2243,22/2/2020,86.9,,,,,,,,,,,,,,
2244,23/2/2020,90.4,,,,,,,,,,,,,,
2245,24/2/2020,89.8,,,,,,,,,,,,,,
2246,25/2/2020,87.4,,,,,,,,,,,,,,
2247,26/2/2020,89.2,,,,,,,,,,,,,,
2248,27/2/2020,88.3,,,,,,,,,,,,,,
2249,28/2/2020,85.6,,,,,,,,,,,,,,
2250,29/2/2020,87.5,,,,,,,,,,,,,,
2251,1/3/2020,89.3,,,,,,,,,,,,,,
2252,2/3/2020,85,,,,,,,,,,,,,,
2253,3/3/2020,84.7,,,,,,,,,,,,,,
2254,4/3/2020,88.9,,,,,,,,,,,,,,
2255,5/3/2020,90.2,,,,,,,,,,,,,,
2256,6/3/2020,88.9,,,,,,,,,,,,,,
2257,7/3/2020,87.6,,,,,,,,,,,,,,
2258,8/3/2020,78.8,,,,,,,,,,,,,,
2259,9/3/2020,70.2,,,,,,,,,,,,,,
2260,10/3/2020,76.8,,,,,,,,,,,,,,
2261,11/3/2020,72.4,,,,,,,,,,,,,,
2262,12/3/2020,81,,,,,,,,,,,,,,
2263,13/3/2020,82.5,,,,,,,,,,,,,,
2264,14/3/2020,76.8,,,,,,,,,,,,,,
2265,15/3/2020,84.5,,,,,,,,,,,,,,
2266,16/3/2020,81.1,,,,,,,,,,,,,,
2267,17/3/2020,78.3,,,,,,,,,,,,,,
2268,18/3/2020,82.7,,,,,,,,,,,,,,
2269,19/3/2020,77.4,,,,,,,,,,,,,,
2270,20/3/2020,80.9,,,,,,,,,,,,,,
2271,21/3/2020,82.3,,,,,,,,,,,,,,
2272,22/3/2020,75.1,,,,,,,,,,,,,,
2273,23/3/2020,81.8,,,,,,,,,,,,,,
2274,24/3/2020,83.8,,,,,,,,,,,,,,
2275,25/3/2020,82.1,,,,,,,,,,,,,,
2276,26/3/2020,88.4,,,,,,,,,,,,,,
2277,27/3/2020,89.5,,,,,,,,,,,,,,
2278,28/3/2020,84.7,,,,,,,,,,,,,,
2279,29/3/2020,85.9,,,,,,,,,,,,,,
2280,30/3/2020,78.4,,,,,,,,,,,,,,
2281,31/3/2020,85.4,,,,,,,,,,,,,,
2282,1/4/2020,71.8,,,,,,,,,,,,,,
2283,2/4/2020,71.5,,,,,,,,,,,,,,
2284,3/4/2020,69.8,,,,,,,,,,,,,,
2285,4/4/2020,79.6,,,,,,,,,,,,,,
2286,5/4/2020,88.8,,,,,,,,,,,,,,
2287,6/4/2020,84.5,,,,,,,,,,,,,,
2288,7/4/2020,84,,,,,,,,,,,,,,
2289,8/4/2020,84.9,,,,,,,,,,,,,,
2290,9/4/2020,81.9,,,,,,,,,,,,,,
2291,10/4/2020,84.7,,,,,,,,,,,,,,
2292,11/4/2020,82.3,,,,,,,,,,,,,,
2293,12/4/2020,81.3,,,,,,,,,,,,,,
2294,13/4/2020,84.8,,,,,,,,,,,,,,
2295,14/4/2020,80.5,,,,,,,,,,,,,,
2296,15/4/2020,81.3,,,,,,,,,,,,,,
2297,16/4/2020,80,,,,,,,,,,,,,,
2298,17/4/2020,82.3,,,,,,,,,,,,,,
2299,18/4/2020,77.5,,,,,,,,,,,,,,
2300,19/4/2020,70.8,,,,,,,,,,,,,,
2301,20/4/2020,76.7,,,,,,,,,,,,,,
2302,21/4/2020,87.4,,,,,,,,,,,,,,
2303,22/4/2020,80.7,,,,,,,,,,,,,,
2304,23/4/2020,83,,,,,,,,,,,,,,
2305,24/4/2020,83.6,,,,,,,,,,,,,,
2306,25/4/2020,83.1,,,,,,,,,,,,,,
2307,26/4/2020,92.5,,,,,,,,,,,,,,
2308,27/4/2020,86.2,,,,,,,,,,,,,,
2309,28/4/2020,81.6,,,,,,,,,,,,,,
2310,29/4/2020,82.5,,,,,,,,,,,,,,
2311,30/4/2020,72.9,,,,,,,,,,,,,,
2312,1/5/2020,82.1,,,,,,,,,,,,,,
2313,2/5/2020,83.7,,,,,,,,,,,,,,
2314,3/5/2020,81.6,,,,,,,,,,,,,,
2315,4/5/2020,80.1,,,,,,,,,,,,,,
2316,5/5/2020,64.9,,,,,,,,,,,,,,
2317,6/5/2020,65.2,,,,,,,,,,,,,,
2318,7/5/2020,71.2,,,,,,,,,,,,,,
2319,8/5/2020,88.2,,,,,,,,,,,,,,
2320,9/5/2020,76,,,,,,,,,,,,,,
2321,10/5/2020,87.1,,,,,,,,,,,,,,
2322,11/5/2020,89.1,,,,,,,,,,,,,,
2323,12/5/2020,88.6,,,,,,,,,,,,,,
2324,13/5/2020,88.2,,,,,,,,,,,,,,
2325,14/5/2020,85.6,,,,,,,,,,,,,,
2326,15/5/2020,78,,,,,,,,,,,,,,
2327,16/5/2020,72.9,,,,,,,,,,,,,,
2328,17/5/2020,69.4,,,,,,,,,,,,,,
2329,18/5/2020,70.4,,,,,,,,,,,,,,
2330,19/5/2020,88.1,,,,,,,,,,,,,,
2331,20/5/2020,89.5,,,,,,,,,,,,,,
2332,21/5/2020,87.3,,,,,,,,,,,,,,
2333,22/5/2020,89.7,,,,,,,,,,,,,,
2334,23/5/2020,85.3,,,,,,,,,,,,,,
2335,24/5/2020,85.1,,,,,,,,,,,,,,
2336,25/5/2020,87.5,,,,,,,,,,,,,,
2337,26/5/2020,83.7,,,,,,,,,,,,,,
2338,27/5/2020,79.1,,,,,,,,,,,,,,
2339,28/5/2020,72.4,,,,,,,,,,,,,,
2340,29/5/2020,79.1,,,,,,,,,,,,,,
2341,30/5/2020,69.9,,,,,,,,,,,,,,
2342,31/5/2020,64.4,,,,,,,,,,,,,,
2343,1/6/2020,74.4,,,,,,,,,,,,,,
2344,2/6/2020,79.9,,,,,,,,,,,,,,
2345,3/6/2020,70.6,,,,,,,,,,,,,,
2346,4/6/2020,70.2,,,,,,,,,,,,,,
2347,5/6/2020,67.3,,,,,,,,,,,,,,
2348,6/6/2020,66.8,,,,,,,,,,,,,,
2349,7/6/2020,67.4,,,,,,,,,,,,,,
2350,8/6/2020,69.9,,,,,,,,,,,,,,
2351,9/6/2020,65.9,,,,,,,,,,,,,,
2352,10/6/2020,66.7,,,,,,,,,,,,,,
2353,11/6/2020,68.8,,,,,,,,,,,,,,
2354,12/6/2020,74.2,,,,,,,,,,,,,,
2355,13/6/2020,82.2,,,,,,,,,,,,,,
2356,14/6/2020,76.8,,,,,,,,,,,,,,
2357,15/6/2020,69.5,,,,,,,,,,,,,,
2358,16/6/2020,75.7,,,,,,,,,,,,,,
2359,17/6/2020,76.2,,,,,,,,,,,,,,
2360,18/6/2020,85.4,,,,,,,,,,,,,,
2361,19/6/2020,82.2,,,,,,,,,,,,,,
2362,20/6/2020,83.8,,,,,,,,,,,,,,
2363,21/6/2020,74.3,,,,,,,,,,,,,,
2364,22/6/2020,74.7,,,,,,,,,,,,,,
2365,23/6/2020,73.3,,,,,,,,,,,,,,
2366,24/6/2020,75,,,,,,,,,,,,,,
2367,25/6/2020,72.9,,,,,,,,,,,,,,
2368,26/6/2020,73.8,,,,,,,,,,,,,,
2369,27/6/2020,83.4,,,,,,,,,,,,,,
2370,28/6/2020,78.4,,,,,,,,,,,,,,
2371,29/6/2020,77.9,,,,,,,,,,,,,,
2372,30/6/2020,84.3,,,,,,,,,,,,,,
2373,1/7/2020,88.5,,,,,,,,,,,,,,
2374,2/7/2020,86.3,,,,,,,,,,,,,,
2375,3/7/2020,86.6,,,,,,,,,,,,,,
2376,4/7/2020,84.2,,,,,,,,,,,,,,
2377,5/7/2020,87.5,,,,,,,,,,,,,,
2378,6/7/2020,84.7,,,,,,,,,,,,,,
2379,7/7/2020,70.7,,,,,,,,,,,,,,
2380,8/7/2020,70.9,,,,,,,,,,,,,,
2381,9/7/2020,85.5,,,,,,,,,,,,,,
2382,10/7/2020,86.8,,,,,,,,,,,,,,
2383,11/7/2020,79.1,,,,,,,,,,,,,,
2384,12/7/2020,78.9,,,,,,,,,,,,,,
2385,13/7/2020,76.5,,,,,,,,,,,,,,
2386,14/7/2020,77.5,,,,,,,,,,,,,,
2387,15/7/2020,79.5,,,,,,,,,,,,,,
2388,16/7/2020,63.3,,,,,,,,,,,,,,
2389,17/7/2020,66.6,,,,,,,,,,,,,,
2390,18/7/2020,79.6,,,,,,,,,,,,,,
2391,19/7/2020,89.9,,,,,,,,,,,,,,
2392,20/7/2020,78.7,,,,,,,,,,,,,,
2393,21/7/2020,84.6,,,,,,,,,,,,,,
2394,22/7/2020,86.3,,,,,,,,,,,,,,
2395,23/7/2020,81.5,,,,,,,,,,,,,,
2396,24/7/2020,84.1,,,,,,,,,,,,,,
2397,25/7/2020,77.1,,,,,,,,,,,,,,
2398,26/7/2020,67,,,,,,,,,,,,,,
2399,27/7/2020,68.2,,,,,,,,,,,,,,
2400,28/7/2020,72.9,,,,,,,,,,,,,,
2401,29/7/2020,75.4,,,,,,,,,,,,,,
2402,30/7/2020,71.1,,,,,,,,,,,,,,
2403,31/7/2020,70.4,,,,,,,,,,,,,,
2404,1/8/2020,70.5,,,,,,,,,,,,,,
2405,2/8/2020,65.2,,,,,,,,,,,,,,
2406,3/8/2020,76.8,,,,,,,,,,,,,,
2407,4/8/2020,68.5,,,,,,,,,,,,,,
2408,5/8/2020,63.9,,,,,,,,,,,,,,
2409,6/8/2020,72,,,,,,,,,,,,,,
2410,7/8/2020,76,,,,,,,,,,,,,,
2411,8/8/2020,76.2,,,,,,,,,,,,,,
2412,9/8/2020,81.8,,,,,,,,,,,,,,
2413,10/8/2020,79.1,,,,,,,,,,,,,,
2414,11/8/2020,78.1,,,,,,,,,,,,,,
2415,12/8/2020,78.8,,,,,,,,,,,,,,
2416,13/8/2020,67.6,,,,,,,,,,,,,,
2417,14/8/2020,64.2,,,,,,,,,,,,,,
2418,15/8/2020,72.4,,,,,,,,,,,,,,
2419,16/8/2020,74.1,,,,,,,,,,,,,,
2420,17/8/2020,74.3,,,,,,,,,,,,,,
2421,18/8/2020,70.2,,,,,,,,,,,,,,
2422,19/8/2020,69.8,,,,,,,,,,,,,,
2423,20/8/2020,69.3,,,,,,,,,,,,,,
2424,21/8/2020,68.7,,,,,,,,,,,,,,
2425,22/8/2020,74.3,,,,,,,,,,,,,,
2426,23/8/2020,69.9,,,,,,,,,,,,,,
2427,24/8/2020,72.6,,,,,,,,,,,,,,
2428,25/8/2020,83.1,,,,,,,,,,,,,,
2429,26/8/2020,85.5,,,,,,,,,,,,,,
2430,27/8/2020,87,,,,,,,,,,,,,,
2431,28/8/2020,83.6,,,,,,,,,,,,,,
2432,29/8/2020,73.9,,,,,,,,,,,,,,
2433,30/8/2020,74.3,,,,,,,,,,,,,,
2434,31/8/2020,82.5,,,,,,,,,,,,,,
2435,1/9/2020,80,,,,,,,,,,,,,,
2436,2/9/2020,77.8,,,,,,,,,,,,,,
2437,3/9/2020,80.7,,,,,,,,,,,,,,
2438,4/9/2020,75.8,,,,,,,,,,,,,,
2439,5/9/2020,77.1,,,,,,,,,,,,,,
2440,6/9/2020,79.7,,,,,,,,,,,,,,
2441,7/9/2020,79.7,,,,,,,,,,,,,,
2442,8/9/2020,82.1,,,,,,,,,,,,,,
2443,9/9/2020,71.5,,,,,,,,,,,,,,
2444,10/9/2020,63.6,,,,,,,,,,,,,,
2445,11/9/2020,63.1,,,,,,,,,,,,,,
2446,12/9/2020,76.3,,,,,,,,,,,,,,
2447,13/9/2020,74.1,,,,,,,,,,,,,,
2448,14/9/2020,81.1,,,,,,,,,,,,,,
2449,15/9/2020,70.9,,,,,,,,,,,,,,
2450,16/9/2020,64.3,,,,,,,,,,,,,,
2451,17/9/2020,64.1,,,,,,,,,,,,,,
2452,18/9/2020,66.1,,,,,,,,,,,,,,
2453,19/9/2020,75.1,,,,,,,,,,,,,,
2454,20/9/2020,76.1,,,,,,,,,,,,,,
2455,21/9/2020,81,,,,,,,,,,,,,,
2456,22/9/2020,84.3,,,,,,,,,,,,,,
2457,23/9/2020,80.8,,,,,,,,,,,,,,
2458,24/9/2020,79.3,,,,,,,,,,,,,,
2459,25/9/2020,85.2,,,,,,,,,,,,,,
2460,26/9/2020,81,,,,,,,,,,,,,,
2461,27/9/2020,83.1,,,,,,,,,,,,,,
2462,28/9/2020,82.2,,,,,,,,,,,,,,
2463,29/9/2020,79.7,,,,,,,,,,,,,,
2464,30/9/2020,73.6,,,,,,,,,,,,,,
2465,1/10/2020,76,,,,,,,,,,,,,,
2466,2/10/2020,78,,,,,,,,,,,,,,
2467,3/10/2020,75.4,,,,,,,,,,,,,,
2468,4/10/2020,82.1,,,,,,,,,,,,,,
2469,5/10/2020,91.6,,,,,,,,,,,,,,
2470,6/10/2020,83.9,,,,,,,,,,,,,,
2471,7/10/2020,88.8,,,,,,,,,,,,,,
2472,8/10/2020,78.5,,,,,,,,,,,,,,
2473,9/10/2020,79.3,,,,,,,,,,,,,,
2474,10/10/2020,78.5,,,,,,,,,,,,,,
2475,11/10/2020,77.5,,,,,,,,,,,,,,
2476,12/10/2020,79.5,,,,,,,,,,,,,,
2477,13/10/2020,65.5,,,,,,,,,,,,,,
2478,14/10/2020,68.5,,,,,,,,,,,,,,
2479,15/10/2020,75.7,,,,,,,,,,,,,,
2480,16/10/2020,82.1,,,,,,,,,,,,,,
2481,17/10/2020,82,,,,,,,,,,,,,,
2482,18/10/2020,84.7,,,,,,,,,,,,,,
2483,19/10/2020,87.9,,,,,,,,,,,,,,
2484,20/10/2020,81.1,,,,,,,,,,,,,,
2485,21/10/2020,81.8,,,,,,,,,,,,,,
2486,22/10/2020,87.2,,,,,,,,,,,,,,
2487,23/10/2020,87,,,,,,,,,,,,,,
2488,24/10/2020,83.7,,,,,,,,,,,,,,
2489,25/10/2020,67.8,,,,,,,,,,,,,,
2490,26/10/2020,69.6,,,,,,,,,,,,,,
2491,27/10/2020,58.9,,,,,,,,,,,,,,
2492,28/10/2020,61,,,,,,,,,,,,,,
2493,29/10/2020,64.2,,,,,,,,,,,,,,
2494,30/10/2020,71.5,,,,,,,,,,,,,,
2495,31/10/2020,63.5,,,,,,,,,,,,,,
2496,1/11/2020,62.3,,,,,,,,,,,,,,
2497,2/11/2020,64.9,,,,,,,,,,,,,,
2498,3/11/2020,72.6,,,,,,,,,,,,,,
2499,4/11/2020,73.8,,,,,,,,,,,,,,
2500,5/11/2020,80.2,,,,,,,,,,,,,,
2501,6/11/2020,76.4,,,,,,,,,,,,,,
2502,7/11/2020,73.9,,,,,,,,,,,,,,
2503,8/11/2020,73.1,,,,,,,,,,,,,,
2504,9/11/2020,72.8,,,,,,,,,,,,,,
2505,10/11/2020,79.2,,,,,,,,,,,,,,
2506,11/11/2020,78.5,,,,,,,,,,,,,,
2507,12/11/2020,80.9,,,,,,,,,,,,,,
2508,13/11/2020,73.5,,,,,,,,,,,,,,
2509,14/11/2020,70.5,,,,,,,,,,,,,,
2510,15/11/2020,63.9,,,,,,,,,,,,,,
2511,16/11/2020,71.2,,,,,,,,,,,,,,
2512,17/11/2020,70,,,,,,,,,,,,,,
2513,18/11/2020,80.4,,,,,,,,,,,,,,
2514,19/11/2020,62,,,,,,,,,,,,,,
2515,20/11/2020,62.6,,,,,,,,,,,,,,
2516,21/11/2020,59.5,,,,,,,,,,,,,,
2517,22/11/2020,65.4,,,,,,,,,,,,,,
2518,23/11/2020,71.5,,,,,,,,,,,,,,
2519,24/11/2020,76.6,,,,,,,,,,,,,,
2520,25/11/2020,76.1,,,,,,,,,,,,,,
2521,26/11/2020,79.2,,,,,,,,,,,,,,
2522,27/11/2020,78.7,,,,,,,,,,,,,,
2523,28/11/2020,70.7,,,,,,,,,,,,,,
2524,29/11/2020,70.1,,,,,,,,,,,,,,
2525,30/11/2020,69.7,,,,,,,,,,,,,,
2526,1/12/2020,75.1,,,,,,,,,,,,,,
2527,2/12/2020,75.9,,,,,,,,,,,,,,
2528,3/12/2020,79.7,,,,,,,,,,,,,,
2529,4/12/2020,78,,,,,,,,,,,,,,
2530,5/12/2020,75.7,,,,,,,,,,,,,,
2531,6/12/2020,71,,,,,,,,,,,,,,
2532,7/12/2020,66.4,,,,,,,,,,,,,,
2533,8/12/2020,70.5,,,,,,,,,,,,,,
2534,9/12/2020,67.7,,,,,,,,,,,,,,
2535,10/12/2020,74.2,,,,,,,,,,,,,,
2536,11/12/2020,66.4,,,,,,,,,,,,,,
2537,12/12/2020,60.2,,,,,,,,,,,,,,
2538,13/12/2020,59.8,,,,,,,,,,,,,,
2539,14/12/2020,61.5,,,,,,,,,,,,,,
2540,15/12/2020,68.7,,,,,,,,,,,,,,
2541,16/12/2020,75,,,,,,,,,,,,,,
2542,17/12/2020,85.9,,,,,,,,,,,,,,
2543,18/12/2020,66.8,,,,,,,,,,,,,,
2544,19/12/2020,70.1,,,,,,,,,,,,,,
